subject,relation,object,confidence,year,party
Anja Hazekamp,Mentions_Entity,Anja Hazekamp,1.0,2023,GUE/NGL
Anja Hazekamp,Mentions_Entity,The Left-Fractie,1.0,2023,GUE/NGL
Anja Hazekamp,Mentions_Entity,European Parliament,1.0,2023,GUE/NGL
Anja Hazekamp,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Cristian Terheş,Mentions_Topic,corruption,0.9,2023,ECR
Cristian Terheş,Mentions_Topic,human rights,0.8,2023,ECR
Cristian Terheş,Mentions_Topic,transparency,0.7,2023,ECR
Cristian Terheş,Mentions_Topic,European Commission,0.6,2023,ECR
Cristian Terheş,Mentions_Topic,EU Treaties,0.5,2023,ECR
Cristian Terheş,Mentions_Entity,Ursula von der Leyen,1.0,2023,ECR
Cristian Terheş,Mentions_Entity,European Commission,1.0,2023,ECR
Cristian Terheş,Mentions_Entity,PEGA Committee,1.0,2023,ECR
Cristian Terheş,Member_Of,ECR,1.0,2023,ECR
Kostas Papadakis,Mentions_Topic,war in Ukraine,0.9,2023,NI
Kostas Papadakis,Mentions_Topic,EU policies,0.7,2023,NI
Kostas Papadakis,Mentions_Topic,economic crisis,0.6,2023,NI
Kostas Papadakis,Mentions_Topic,energy prices,0.5,2023,NI
Kostas Papadakis,Mentions_Topic,European Central Bank,0.4,2023,NI
Kostas Papadakis,Mentions_Entity,NATO,1.0,2023,NI
Kostas Papadakis,Mentions_Entity,Russia,1.0,2023,NI
Kostas Papadakis,Mentions_Entity,Ukraine,1.0,2023,NI
Kostas Papadakis,Mentions_Entity,European Union,1.0,2023,NI
Kostas Papadakis,Mentions_Entity,New Democracy,1.0,2023,NI
Kostas Papadakis,Mentions_Entity,Communist Party of Greece,1.0,2023,NI
Kostas Papadakis,Member_Of,NI,1.0,2023,NI
Jonás Fernández,Mentions_Topic,Banco Europeo de Inversiones,0.9,2023,S&D
Jonás Fernández,Mentions_Topic,transición digital,0.7,2023,S&D
Jonás Fernández,Mentions_Topic,transición verde,0.6,2023,S&D
Jonás Fernández,Mentions_Topic,soberanía europea,0.5,2023,S&D
Jonás Fernández,Mentions_Topic,cohesión del mercado único,0.4,2023,S&D
Jonás Fernández,Mentions_Entity,Hoyer,1.0,2023,S&D
Jonás Fernández,Mentions_Entity,Banco Europeo de Inversiones,1.0,2023,S&D
Jonás Fernández,Mentions_Entity,Asturias,1.0,2023,S&D
Jonás Fernández,Member_Of,S&D,1.0,2023,S&D
Robert Hajšel,Mentions_Topic,"fair rules for employees, consumers, and businesses",0.9,2023,S&D
Robert Hajšel,Mentions_Topic,labour rights,0.8,2023,S&D
Robert Hajšel,Mentions_Topic,competition,0.7,2023,S&D
Robert Hajšel,Mentions_Entity,Robert Hajšel,1.0,2023,S&D
Robert Hajšel,Mentions_Entity,Commissioner,1.0,2023,S&D
Robert Hajšel,Mentions_Entity,President,1.0,2023,S&D
Robert Hajšel,Member_Of,S&D,1.0,2023,S&D
Deirdre Clune,Mentions_Topic,product safety,0.9,2023,PPE
Deirdre Clune,Mentions_Topic,digitalization,0.7,2023,PPE
Deirdre Clune,Mentions_Topic,consumer protection,0.6,2023,PPE
Deirdre Clune,Mentions_Entity,Deirdre Clune,1.0,2023,PPE
Deirdre Clune,Mentions_Entity,European Union,1.0,2023,PPE
Deirdre Clune,Member_Of,PPE,1.0,2023,PPE
Fabienne Keller,Mentions_Topic,maritime safety,0.9,2023,ALDE
Fabienne Keller,Mentions_Topic,immigration policy,0.7,2023,ALDE
Fabienne Keller,Mentions_Entity,Othmar Karas,1.0,2023,ALDE
Fabienne Keller,Mentions_Entity,Ylva Johansson,1.0,2023,ALDE
Fabienne Keller,Mentions_Entity,Jessika Roswall,1.0,2023,ALDE
Fabienne Keller,Mentions_Entity,Crotone,1.0,2023,ALDE
Fabienne Keller,Mentions_Entity,Italie,1.0,2023,ALDE
Fabienne Keller,Member_Of,ALDE,1.0,2023,ALDE
Michèle Rivasi,Mentions_Topic,medicine shortage,0.9,2023,Greens/EFA
Michèle Rivasi,Mentions_Topic,pharmaceutical industry,0.8,2023,Greens/EFA
Michèle Rivasi,Mentions_Topic,healthcare system,0.7,2023,Greens/EFA
Michèle Rivasi,Mentions_Entity,Michèle Rivasi,1.0,2023,Greens/EFA
Michèle Rivasi,Mentions_Entity,Colin-Oesterlé,1.0,2023,Greens/EFA
Michèle Rivasi,Mentions_Entity,OMS,1.0,2023,Greens/EFA
Michèle Rivasi,Member_Of,Greens/EFA,1.0,2023,Greens/EFA
Francesca Donato,Mentions_Topic,economy,0.9,2023,NI
Francesca Donato,Mentions_Topic,reform,0.7,2023,NI
Francesca Donato,Mentions_Entity,Šefčovič,1.0,2023,NI
Francesca Donato,Mentions_Entity,Oxford,1.0,2023,NI
Francesca Donato,Member_Of,NI,1.0,2023,NI
Zbigniew Kuźmiuk,Mentions_Topic,Ukrainian grain export and global commodity markets,0.9,2023,ECR
Zbigniew Kuźmiuk,Mentions_Topic,EU response to the crisis,0.7,2023,ECR
Zbigniew Kuźmiuk,Mentions_Entity,Vestager,1.0,2023,ECR
Zbigniew Kuźmiuk,Mentions_Entity,Dombrovskis,1.0,2023,ECR
Zbigniew Kuźmiuk,Mentions_Entity,Russia,1.0,2023,ECR
Zbigniew Kuźmiuk,Member_Of,ECR,1.0,2023,ECR
Eugenia Rodríguez Palop,Mentions_Topic,harassment,0.9,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Topic,workplace safety,0.8,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Topic,transparency,0.7,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Topic,power structure,0.6,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Topic,abuse of power,0.5,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Entity,Eugenia Rodríguez Palop,1.0,2023,GUE/NGL
Eugenia Rodríguez Palop,Mentions_Entity,Parliament Europeo,1.0,2023,GUE/NGL
Eugenia Rodríguez Palop,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Katalin Cseh,Mentions_Topic,misconduct,0.9,2023,ALDE
Katalin Cseh,Mentions_Topic,Commissioner Várhelyi,0.8,2023,ALDE
Katalin Cseh,Mentions_Topic,democracy,0.7,2023,ALDE
Katalin Cseh,Mentions_Topic,European interest,0.6,2023,ALDE
Katalin Cseh,Mentions_Topic,accountability,0.5,2023,ALDE
Katalin Cseh,Mentions_Entity,Katalin Cseh,1.0,2023,ALDE
Katalin Cseh,Mentions_Entity,Olivér Várhelyi,1.0,2023,ALDE
Katalin Cseh,Mentions_Entity,Viktor Orbán,1.0,2023,ALDE
Katalin Cseh,Member_Of,ALDE,1.0,2023,ALDE
Clare Daly,Mentions_Topic,Middle East conflict,0.9,2023,GUE/NGL
Clare Daly,Mentions_Topic,EU foreign policy,0.7,2023,GUE/NGL
Clare Daly,Mentions_Entity,Israel,1.0,2023,GUE/NGL
Clare Daly,Mentions_Entity,Gaza,1.0,2023,GUE/NGL
Clare Daly,Mentions_Entity,West Bank,1.0,2023,GUE/NGL
Clare Daly,Mentions_Entity,EU,1.0,2023,GUE/NGL
Clare Daly,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Margrete Auken,Mentions_Topic,Israeli-Palestinian conflict,0.9,2023,Greens/EFA
Margrete Auken,Mentions_Topic,European Parliament's role,0.7,2023,Greens/EFA
Margrete Auken,Mentions_Entity,Ana Miranda,1.0,2023,Greens/EFA
Margrete Auken,Mentions_Entity,Manu Pineda,1.0,2023,Greens/EFA
Margrete Auken,Mentions_Entity,Elliott Abrams,1.0,2023,Greens/EFA
Margrete Auken,Mentions_Entity,Gaza,1.0,2023,Greens/EFA
Margrete Auken,Mentions_Entity,Israel,1.0,2023,Greens/EFA
Margrete Auken,Member_Of,Greens/EFA,1.0,2023,Greens/EFA
Stanislav Polčák,Mentions_Topic,human rights,0.9,2023,PPE
Stanislav Polčák,Mentions_Topic,Azerbaijan,0.8,2023,PPE
Stanislav Polčák,Mentions_Topic,politics,0.7,2023,PPE
Stanislav Polčák,Mentions_Entity,Ibadoghlu,1.0,2023,PPE
Stanislav Polčák,Mentions_Entity,Azerbaijan,1.0,2023,PPE
Stanislav Polčák,Mentions_Entity,ID group,1.0,2023,PPE
Stanislav Polčák,Member_Of,PPE,1.0,2023,PPE
Margarida Marques,Mentions_Topic,economy,0.9,2023,S&D
Margarida Marques,Mentions_Topic,reforms,0.7,2023,S&D
Margarida Marques,Mentions_Entity,Margarida Marques,1.0,2023,S&D
Margarida Marques,Mentions_Entity,NextGenerationEU,1.0,2023,S&D
Margarida Marques,Mentions_Entity,SURE,1.0,2023,S&D
Margarida Marques,Member_Of,S&D,1.0,2023,S&D
Martin Sonneborn,Mentions_Topic,corruption,0.9,2023,NI
Martin Sonneborn,Mentions_Topic,European Commission,0.7,2023,NI
Martin Sonneborn,Mentions_Topic,Pfizer,0.6,2023,NI
Martin Sonneborn,Mentions_Topic,European Parliament,0.5,2023,NI
Martin Sonneborn,Mentions_Topic,von der Leyen,0.4,2023,NI
Martin Sonneborn,Mentions_Entity,von der Leyen,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,Pfizer,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,New York Times,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,Spiegel,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,FAZ,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,European Commission,1.0,2023,NI
Martin Sonneborn,Mentions_Entity,European Parliament,1.0,2023,NI
Martin Sonneborn,Member_Of,NI,1.0,2023,NI
Marina Mesure,Mentions_Topic,electricity market reform,0.9,2023,GUE/NGL
Marina Mesure,Mentions_Topic,energy crisis,0.8,2023,GUE/NGL
Marina Mesure,Mentions_Topic,climate change,0.7,2023,GUE/NGL
Marina Mesure,Mentions_Topic,energy policy,0.6,2023,GUE/NGL
Marina Mesure,Mentions_Topic,regulation,0.5,2023,GUE/NGL
Marina Mesure,Mentions_Entity,Marina Mesure,1.0,2023,GUE/NGL
Marina Mesure,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Heléne Fritzon,Mentions_Topic,EU ratification,0.9,2023,S&D
Heléne Fritzon,Mentions_Topic,domestic violence,0.8,2023,S&D
Heléne Fritzon,Mentions_Topic,women's rights,0.7,2023,S&D
Heléne Fritzon,Mentions_Entity,Istanbul Convention,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Bulgarien,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Tjeckien,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Ungern,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Lettland,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Litauen,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Slovakien,1.0,2023,S&D
Heléne Fritzon,Mentions_Entity,Danskfödda,1.0,2023,S&D
Heléne Fritzon,Member_Of,S&D,1.0,2023,S&D
Terry Reintke,Mentions_Topic,EU-UK relations,0.9,2023,Greens/EFA
Terry Reintke,Mentions_Topic,Northern Ireland,0.8,2023,Greens/EFA
Terry Reintke,Mentions_Topic,trade agreements,0.7,2023,Greens/EFA
Terry Reintke,Mentions_Topic,democracy,0.6,2023,Greens/EFA
Terry Reintke,Mentions_Topic,prosperity,0.5,2023,Greens/EFA
Terry Reintke,Mentions_Entity,Rishi Sunak,1.0,2023,Greens/EFA
Terry Reintke,Mentions_Entity,Northern Ireland,1.0,2023,Greens/EFA
Terry Reintke,Mentions_Entity,UK,1.0,2023,Greens/EFA
Terry Reintke,Mentions_Entity,EU,1.0,2023,Greens/EFA
Terry Reintke,Member_Of,Greens/EFA,1.0,2023,Greens/EFA
István Ujhelyi,Mentions_Topic,healthcare,0.9,2023,S&D
István Ujhelyi,Mentions_Topic,European Union,0.7,2023,S&D
István Ujhelyi,Mentions_Entity,István Ujhelyi,1.0,2023,S&D
István Ujhelyi,Mentions_Entity,European Union,1.0,2023,S&D
István Ujhelyi,Mentions_Entity,Budapest,1.0,2023,S&D
István Ujhelyi,Mentions_Entity,Hungary,1.0,2023,S&D
István Ujhelyi,Member_Of,S&D,1.0,2023,S&D
France Jamet,Mentions_Topic,protectionnisme,0.9,2023,ID
France Jamet,Mentions_Topic,mondialisation,0.7,2023,ID
France Jamet,Mentions_Topic,économie,0.6,2023,ID
France Jamet,Mentions_Topic,énergie,0.5,2023,ID
France Jamet,Mentions_Topic,souveraineté,0.4,2023,ID
France Jamet,Mentions_Entity,États-Unis,1.0,2023,ID
France Jamet,Mentions_Entity,Pékin,1.0,2023,ID
France Jamet,Mentions_Entity,New Delhi,1.0,2023,ID
France Jamet,Member_Of,ID,1.0,2023,ID
Christel Schaldemose,Mentions_Topic,climate change,0.9,2023,S&D
Christel Schaldemose,Mentions_Topic,economy,0.7,2023,S&D
Christel Schaldemose,Mentions_Entity,USA,1.0,2023,S&D
Christel Schaldemose,Mentions_Entity,Kina,1.0,2023,S&D
Christel Schaldemose,Mentions_Entity,Tyskland,1.0,2023,S&D
Christel Schaldemose,Member_Of,S&D,1.0,2023,S&D
Ibán García Del Blanco,Mentions_Topic,democracy,0.9,2023,S&D
Ibán García Del Blanco,Mentions_Topic,abuse of power,0.8,2023,S&D
Ibán García Del Blanco,Mentions_Topic,judicial procedures,0.7,2023,S&D
Ibán García Del Blanco,Mentions_Entity,Tiemo Wölken,1.0,2023,S&D
Ibán García Del Blanco,Member_Of,S&D,1.0,2023,S&D
Balázs Hidvéghi,Mentions_Topic,korrupció,0.9,2023,NI
Balázs Hidvéghi,Mentions_Topic,Soros György,0.7,2023,NI
Balázs Hidvéghi,Mentions_Topic,Magyarország,0.8,2023,NI
Balázs Hidvéghi,Mentions_Topic,Európai Parlament,0.9,2023,NI
Balázs Hidvéghi,Mentions_Topic,Brüsszel,0.6,2023,NI
Balázs Hidvéghi,Mentions_Entity,Soros György,1.0,2023,NI
Balázs Hidvéghi,Mentions_Entity,Magyarország,1.0,2023,NI
Balázs Hidvéghi,Mentions_Entity,Európai Parlament,1.0,2023,NI
Balázs Hidvéghi,Member_Of,NI,1.0,2023,NI
István Ujhelyi,Mentions_Topic,healthcare,0.9,2023,S&D
István Ujhelyi,Mentions_Topic,European Union,0.8,2023,S&D
István Ujhelyi,Mentions_Topic,access to healthcare,0.7,2023,S&D
István Ujhelyi,Mentions_Entity,Hungary,1.0,2023,S&D
István Ujhelyi,Mentions_Entity,Germany,1.0,2023,S&D
István Ujhelyi,Mentions_Entity,European Union,1.0,2023,S&D
István Ujhelyi,Member_Of,S&D,1.0,2023,S&D
René Repasi,Mentions_Topic,Transparency in politics,0.9,2023,S&D
René Repasi,Mentions_Topic,Corruption prevention,0.8,2023,S&D
René Repasi,Mentions_Topic,Media control,0.7,2023,S&D
René Repasi,Mentions_Entity,Mario Draghi,1.0,2023,S&D
René Repasi,Member_Of,S&D,1.0,2023,S&D
Tom Vandenkendelaere,Mentions_Topic,consumers' rights,0.9,2023,PPE
Tom Vandenkendelaere,Mentions_Topic,sustainable economy,0.8,2023,PPE
Tom Vandenkendelaere,Mentions_Topic,business transparency,0.7,2023,PPE
Tom Vandenkendelaere,Mentions_Entity,Tom Vandenkendelaere,1.0,2023,PPE
Tom Vandenkendelaere,Mentions_Entity,European Commission,1.0,2023,PPE
Tom Vandenkendelaere,Member_Of,PPE,1.0,2023,PPE
Urmas Paet,Mentions_Topic,Taiwan,0.9,2023,ALDE
Urmas Paet,Mentions_Topic,China,0.8,2023,ALDE
Urmas Paet,Mentions_Topic,security,0.7,2023,ALDE
Urmas Paet,Mentions_Topic,EU-US cooperation,0.6,2023,ALDE
Urmas Paet,Mentions_Topic,geopolitics,0.5,2023,ALDE
Urmas Paet,Mentions_Entity,Taiwan,1.0,2023,ALDE
Urmas Paet,Mentions_Entity,China,1.0,2023,ALDE
Urmas Paet,Mentions_Entity,USA,1.0,2023,ALDE
Urmas Paet,Mentions_Entity,Ukraine,1.0,2023,ALDE
Urmas Paet,Mentions_Entity,Europe,1.0,2023,ALDE
Urmas Paet,Member_Of,ALDE,1.0,2023,ALDE
Maria Grapini,Mentions_Topic,budget efficiency,0.9,2023,S&D
Maria Grapini,Mentions_Topic,transparency,0.7,2023,S&D
Maria Grapini,Mentions_Entity,Maria Grapini,1.0,2023,S&D
Maria Grapini,Mentions_Entity,European Parliament,1.0,2023,S&D
Maria Grapini,Mentions_Entity,European Commission,1.0,2023,S&D
Maria Grapini,Mentions_Entity,Court of Auditors,1.0,2023,S&D
Maria Grapini,Member_Of,S&D,1.0,2023,S&D
Tom Vandendriessche,Mentions_Topic,immigration,0.9,2023,ID
Tom Vandendriessche,Mentions_Topic,asylum policy,0.7,2023,ID
Tom Vandendriessche,Mentions_Entity,Frontex,1.0,2023,ID
Tom Vandendriessche,Mentions_Entity,Europese Unie,1.0,2023,ID
Tom Vandendriessche,Member_Of,ID,1.0,2023,ID
Ljudmila Novak,Mentions_Topic,fear of the unknown,0.9,2023,PPE
Ljudmila Novak,Mentions_Topic,competitiveness of Europe,0.7,2023,PPE
Ljudmila Novak,Mentions_Topic,EU policies,0.6,2023,PPE
Ljudmila Novak,Mentions_Entity,Ljudmila Novak,1.0,2023,PPE
Ljudmila Novak,Mentions_Entity,Evropa,1.0,2023,PPE
Ljudmila Novak,Member_Of,PPE,1.0,2023,PPE
David Cormand,Mentions_Topic,greenwashing,0.9,2023,Greens/EFA
David Cormand,Mentions_Topic,sustainability,0.8,2023,Greens/EFA
David Cormand,Mentions_Topic,consumption,0.7,2023,Greens/EFA
David Cormand,Mentions_Topic,product durability,0.6,2023,Greens/EFA
David Cormand,Mentions_Topic,regulation,0.5,2023,Greens/EFA
David Cormand,Mentions_Entity,Borzan,1.0,2023,Greens/EFA
David Cormand,Member_Of,Greens/EFA,1.0,2023,Greens/EFA
Jessica Polfjärd,Mentions_Topic,circular economy,0.9,2023,PPE
Jessica Polfjärd,Mentions_Topic,climate goals,0.8,2023,PPE
Jessica Polfjärd,Mentions_Topic,market competition,0.7,2023,PPE
Jessica Polfjärd,Mentions_Topic,sustainability,0.6,2023,PPE
Jessica Polfjärd,Mentions_Topic,European internal market,0.5,2023,PPE
Jessica Polfjärd,Mentions_Entity,Moretti,1.0,2023,PPE
Jessica Polfjärd,Mentions_Entity,Europe,1.0,2023,PPE
Jessica Polfjärd,Member_Of,PPE,1.0,2023,PPE
Sylvie Guillaume,Mentions_Topic,abusive procedures,0.9,2023,S&D
Sylvie Guillaume,Mentions_Topic,journalists and media freedom,0.7,2023,S&D
Sylvie Guillaume,Mentions_Entity,Sylvie Guillaume,1.0,2023,S&D
Sylvie Guillaume,Member_Of,S&D,1.0,2023,S&D
Michaela Šojdrová,Mentions_Topic,climate change,0.9,2023,PPE
Michaela Šojdrová,Mentions_Topic,environmental policy,0.7,2023,PPE
Michaela Šojdrová,Mentions_Entity,Michaela Šojdrová,1.0,2023,PPE
Michaela Šojdrová,Member_Of,PPE,1.0,2023,PPE
Krzysztof Jurgiel,Mentions_Topic,agricultural subsidies,0.9,2023,ECR
Krzysztof Jurgiel,Mentions_Topic,market regulation,0.7,2023,ECR
Krzysztof Jurgiel,Mentions_Entity,Krzysztof Jurgiel,1.0,2023,ECR
Krzysztof Jurgiel,Mentions_Entity,European Commission,1.0,2023,ECR
Krzysztof Jurgiel,Mentions_Entity,Poland,1.0,2023,ECR
Krzysztof Jurgiel,Mentions_Entity,Russia,1.0,2023,ECR
Krzysztof Jurgiel,Member_Of,ECR,1.0,2023,ECR
Maria Angela Danzì,Mentions_Topic,climate change,0.9,2023,NI
Maria Angela Danzì,Mentions_Topic,disaster relief,0.7,2023,NI
Maria Angela Danzì,Mentions_Entity,Emilia Romagna,1.0,2023,NI
Maria Angela Danzì,Mentions_Entity,Genova,1.0,2023,NI
Maria Angela Danzì,Mentions_Entity,Maria Angela Danzì,1.0,2023,NI
Maria Angela Danzì,Member_Of,NI,1.0,2023,NI
Domènec Ruiz Devesa,Mentions_Topic,relex rapidas force,0.9,2023,S&D
Domènec Ruiz Devesa,Mentions_Topic,EU security and defense,0.8,2023,S&D
Domènec Ruiz Devesa,Mentions_Topic,PESCO,0.7,2023,S&D
Domènec Ruiz Devesa,Mentions_Entity,Javi López,1.0,2023,S&D
Domènec Ruiz Devesa,Mentions_Entity,Josep Borrell,1.0,2023,S&D
Domènec Ruiz Devesa,Mentions_Entity,Estrasburgo,1.0,2023,S&D
Domènec Ruiz Devesa,Member_Of,S&D,1.0,2023,S&D
Paulo Rangel,Mentions_Topic,EU-Mercosul relations,0.9,2023,PPE
Paulo Rangel,Mentions_Topic,trade agreements,0.7,2023,PPE
Paulo Rangel,Mentions_Topic,geopolitics,0.6,2023,PPE
Paulo Rangel,Mentions_Entity,Paulo Rangel,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Windsor Agreement,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,China,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Russia,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Brazil,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Argentina,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Paraguay,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,Uruguay,1.0,2023,PPE
Paulo Rangel,Mentions_Entity,European Union,1.0,2023,PPE
Paulo Rangel,Member_Of,PPE,1.0,2023,PPE
Elsi Katainen,Mentions_Topic,climate change,0.9,2023,ALDE
Elsi Katainen,Mentions_Topic,agriculture,0.8,2023,ALDE
Elsi Katainen,Mentions_Topic,carbon pricing,0.7,2023,ALDE
Elsi Katainen,Mentions_Entity,Elsi Katainen,1.0,2023,ALDE
Elsi Katainen,Mentions_Entity,Commission,1.0,2023,ALDE
Elsi Katainen,Member_Of,ALDE,1.0,2023,ALDE
Billy Kelleher,Mentions_Topic,economic recovery,0.9,2023,ALDE
Billy Kelleher,Mentions_Topic,debt reduction,0.7,2023,ALDE
Billy Kelleher,Mentions_Entity,Billy Kelleher,1.0,2023,ALDE
Billy Kelleher,Member_Of,ALDE,1.0,2023,ALDE
Mounir Satouri,Mentions_Topic,corruption,0.9,2023,Greens/EFA
Mounir Satouri,Mentions_Topic,crisis,0.8,2023,Greens/EFA
Mounir Satouri,Mentions_Topic,inflation,0.7,2023,Greens/EFA
Mounir Satouri,Mentions_Topic,responsibility,0.6,2023,Greens/EFA
Mounir Satouri,Mentions_Topic,sanctions,0.5,2023,Greens/EFA
Mounir Satouri,Mentions_Entity,Emmanuel Macron,1.0,2023,Greens/EFA
Mounir Satouri,Mentions_Entity,Liban,1.0,2023,Greens/EFA
Mounir Satouri,Mentions_Entity,Beyrouth,1.0,2023,Greens/EFA
Mounir Satouri,Mentions_Entity,Syrie,1.0,2023,Greens/EFA
Mounir Satouri,Member_Of,Greens/EFA,1.0,2023,Greens/EFA
Michaela Šojdrová,Mentions_Topic,violence and human rights,0.9,2023,PPE
Michaela Šojdrová,Mentions_Topic,EU-India relations,0.8,2023,PPE
Michaela Šojdrová,Mentions_Topic,religious freedom,0.7,2023,PPE
Michaela Šojdrová,Mentions_Entity,Meiteis,1.0,2023,PPE
Michaela Šojdrová,Mentions_Entity,Kukis,1.0,2023,PPE
Michaela Šojdrová,Mentions_Entity,India,1.0,2023,PPE
Michaela Šojdrová,Mentions_Entity,Christians,1.0,2023,PPE
Michaela Šojdrová,Mentions_Entity,Manipur,1.0,2023,PPE
Michaela Šojdrová,Member_Of,PPE,1.0,2023,PPE
Özlem Demirel,Mentions_Topic,Israeli-Palestinian conflict,0.9,2023,GUE/NGL
Özlem Demirel,Mentions_Topic,justice reform,0.7,2023,GUE/NGL
Özlem Demirel,Mentions_Entity,Israel,1.0,2023,GUE/NGL
Özlem Demirel,Mentions_Entity,Palestine,1.0,2023,GUE/NGL
Özlem Demirel,Mentions_Entity,Shireen Abu Akleh,1.0,2023,GUE/NGL
Özlem Demirel,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Joachim Kuhs,Mentions_Topic,Regulations and their impact on voluntariness,0.9,2023,ID
Joachim Kuhs,Mentions_Topic,Examples of regulations causing harm,0.8,2023,ID
Joachim Kuhs,Mentions_Topic,Importance of voluntariness,0.7,2023,ID
Joachim Kuhs,Mentions_Entity,Feuerwehr,1.0,2023,ID
Joachim Kuhs,Mentions_Entity,Pflegedienste,1.0,2023,ID
Joachim Kuhs,Mentions_Entity,Syrien,1.0,2023,ID
Joachim Kuhs,Mentions_Entity,Türkei,1.0,2023,ID
Joachim Kuhs,Member_Of,ID,1.0,2023,ID
Ioan-Rareş Bogdan,Mentions_Topic,EU integration,0.9,2023,PPE
Ioan-Rareş Bogdan,Mentions_Topic,Romania's relationship with EU,0.8,2023,PPE
Ioan-Rareş Bogdan,Mentions_Topic,geopolitics,0.7,2023,PPE
Ioan-Rareş Bogdan,Mentions_Topic,EU-Russia relations,0.6,2023,PPE
Ioan-Rareş Bogdan,Mentions_Topic,European unity,0.5,2023,PPE
Ioan-Rareş Bogdan,Mentions_Entity,Romania,1.0,2023,PPE
Ioan-Rareş Bogdan,Mentions_Entity,EU,1.0,2023,PPE
Ioan-Rareş Bogdan,Mentions_Entity,Russia,1.0,2023,PPE
Ioan-Rareş Bogdan,Mentions_Entity,Putin,1.0,2023,PPE
Ioan-Rareş Bogdan,Mentions_Entity,Ukraine,1.0,2023,PPE
Ioan-Rareş Bogdan,Member_Of,PPE,1.0,2023,PPE
Witold Jan Waszczykowski,Mentions_Topic,war,0.9,2023,ECR
Witold Jan Waszczykowski,Mentions_Topic,Ukraine,0.7,2023,ECR
Witold Jan Waszczykowski,Mentions_Topic,Russia,0.6,2023,ECR
Witold Jan Waszczykowski,Mentions_Topic,democracy,0.5,2023,ECR
Witold Jan Waszczykowski,Mentions_Topic,peace,0.4,2023,ECR
Witold Jan Waszczykowski,Mentions_Entity,Witold Jan Waszczykowski,1.0,2023,ECR
Witold Jan Waszczykowski,Mentions_Entity,Putin,1.0,2023,ECR
Witold Jan Waszczykowski,Mentions_Entity,Ukraine,1.0,2023,ECR
Witold Jan Waszczykowski,Mentions_Entity,Russia,1.0,2023,ECR
Witold Jan Waszczykowski,Member_Of,ECR,1.0,2023,ECR
Marc Botenga,Mentions_Topic,austerity,0.9,2023,GUE/NGL
Marc Botenga,Mentions_Topic,privatization,0.8,2023,GUE/NGL
Marc Botenga,Mentions_Topic,budget cuts,0.7,2023,GUE/NGL
Marc Botenga,Mentions_Topic,economy,0.6,2023,GUE/NGL
Marc Botenga,Mentions_Topic,public services,0.5,2023,GUE/NGL
Marc Botenga,Mentions_Entity,Jean-Claude Juncker,1.0,2023,GUE/NGL
Marc Botenga,Mentions_Entity,European Commission,1.0,2023,GUE/NGL
Marc Botenga,Member_Of,GUE/NGL,1.0,2023,GUE/NGL
Paolo Borchia,Mentions_Topic,energy security,0.9,2023,ID
Paolo Borchia,Mentions_Topic,importation of gas,0.8,2023,ID
Paolo Borchia,Mentions_Topic,decarbonization,0.7,2023,ID
